Individual,Condition,Leap,LeapSincePoleChange,OutcomeType,OutcomeBinary,OutcomeSevere,Parallax,adjustNum,logDistance(cm),shortestPath,logTakeofflag,logSpeed(m/s),Distancebin
D,Control,-1.056998816,-0.898718523,Normal,n,Not_severe,No,0,1.683269844,Other,2.31386722,0.664786438,Medium
D,Control,-1.036625815,-0.868252219,Normal,n,Not_severe,No,0,1.660391098,Other,3.219846386,0.641907693,Medium
D,Control,-1.016252814,-0.837785914,Normal,n,Not_severe,No,0,1.660391098,Other,3.236033147,0.607145586,Medium
D,Control,-0.995879812,-0.80731961,Normal,n,Not_severe,No,0,1.660391098,Other,2.972202838,0.641907693,Medium
D,Control,-0.975506811,-0.776853306,Normal,n,Not_severe,No,0,1.660391098,Other,2.957607287,0.607145586,Medium
D,Control,-0.95513381,-0.746387002,Spin,y,Not_severe,No,0,1.683269844,Other,2.491361694,0.488695179,Medium
D,Control,-0.934760809,-0.715920697,Normal,n,Not_severe,No,0,1.683269844,Other,1.707570176,0.789725175,Medium
D,Control,-0.914387808,-0.685454393,Normal,n,Not_severe,No,0,1.660391098,Other,2.881384657,0.766846429,Medium
D,Control,-0.894014807,-0.654988089,Normal,n,Not_severe,No,0,1.660391098,Other,3.122215878,0.641907693,Medium
D,Control,-0.873641805,-0.624521784,Normal,n,Not_severe,No,0,1.660391098,Other,3.010299957,0.641907693,Medium
D,Control,-0.853268804,-0.59405548,Normal,n,Not_severe,No,0,1.660391098,Other,2.383815366,0.641907693,Medium
D,Control,-0.832895803,-0.563589176,Normal,n,Not_severe,No,0,1.683269844,Other,3.103119254,0.567876425,Medium
D,Control,-0.812522802,-0.533122871,Normal,n,Not_severe,No,0,1.683269844,Other,1.929418926,0.702574999,Medium
D,Control,-0.792149801,-0.502656567,Normal,n,Not_severe,No,0,1.660391098,Other,3.067442843,0.721088939,Medium
D,Control,-0.7717768,-0.472190263,Normal,n,Not_severe,No,2,1.660391098,Other,2.23299611,0.641907693,Medium
D,Control,-0.751403798,-0.441723958,Normal,n,Not_severe,No,0,1.683269844,Other,3.010723865,0.597839648,Medium
D,Control,-0.731030797,-0.411257654,Normal,n,Not_severe,No,1,1.683269844,Other,2.071882007,0.597839648,Medium
D,Control,-0.710657796,-0.38079135,Normal,n,Not_severe,No,0,1.660391098,Other,3.163161375,0.679696254,Medium
D,Control,-0.690284795,-0.350325045,Normal,n,Not_severe,No,0,1.660391098,Other,2.049218023,0.607145586,Medium
D,Control,-0.669911794,-0.319858741,Normal,n,Not_severe,No,0,1.683269844,Other,3.26245109,0.630024332,Medium
D,Control,-0.649538793,-0.289392437,Normal,n,Not_severe,No,0,1.683269844,Other,1.748188027,0.702574999,Medium
D,Control,-0.629165791,-0.258926132,Normal,n,Not_severe,No,0,1.660391098,Other,3.231979027,0.721088939,Medium
D,Control,-0.60879279,-0.228459828,Normal,n,Not_severe,No,0,1.660391098,Other,3.268811904,0.574960903,Medium
D,Control,-0.588419789,-0.197993524,Normal,n,Not_severe,No,0,1.660391098,Other,2.968949681,0.641907693,Medium
D,Control,-0.568046788,-0.16752722,Normal,n,Not_severe,No,0,1.660391098,Other,2.340444115,0.641907693,Medium
D,Control,-0.547673787,-0.137060915,Normal,n,Not_severe,No,0,1.683269844,Other,3.213783299,0.630024332,Medium
D,Control,-0.527300786,-0.106594611,Normal,n,Not_severe,No,0,1.683269844,Other,1.982271233,0.630024332,Medium
D,Control,-0.506927784,-0.076128307,Normal,n,Not_severe,No,0,1.660391098,Other,3.043362278,0.679696254,Medium
D,Control,-0.486554783,-0.045662002,Normal,n,Not_severe,No,0,1.660391098,Other,2.549003262,0.721088939,Medium
D,Control,-0.466181782,-0.015195698,Normal,n,Not_severe,No,0,1.683269844,Other,3.205475037,0.664786438,Medium
D,Control,-0.445808781,0.015270606,Normal,n,Not_severe,No,2,1.683269844,Other,2.269512944,0.664786438,Medium
D,Control,-0.42543578,0.045736911,Normal,n,Not_severe,No,0,1.660391098,Other,3.068927612,0.721088939,Medium
D,Control,-0.405062779,0.076203215,Normal,n,Not_severe,No,0,1.660391098,Other,2.499687083,0.641907693,Medium
D,Control,-0.384689777,0.106669519,Normal,n,Not_severe,No,0,1.683269844,Other,3.145507171,0.630024332,Medium
D,Control,-0.364316776,0.137135824,Normal,n,Not_severe,No,0,1.683269844,Other,2.744292983,0.702574999,Medium
D,Control,-0.343943775,0.167602128,Normal,n,Not_severe,No,0,1.660391098,Other,2.847572659,0.721088939,Medium
D,Control,-0.323570774,0.198068432,Normal,n,Not_severe,No,1,1.660391098,Other,2.716003344,0.817998952,Medium
D,Control,-0.303197773,0.228534737,Normal,n,Not_severe,No,0,1.683269844,Other,3.174059808,0.664786438,Medium
D,Control,-0.282824772,0.259001041,Normal,n,Not_severe,No,0,1.683269844,Other,3.43949059,0.664786438,Medium
D,Control,-0.262451771,0.289467345,Normal,n,Not_severe,No,2,1.660391098,Other,2.878521796,0.679696254,Medium
D,Control,-0.242078769,0.319933649,Normal,n,Not_severe,No,0,1.660391098,Other,1.851258349,0.641907693,Medium
D,Control,-0.221705768,0.350399954,Normal,n,Not_severe,No,0,1.683269844,Other,2.57054294,0.597839648,Medium
D,Control,-0.201332767,0.380866258,Normal,n,Not_severe,No,0,1.683269844,Other,1.792391689,0.702574999,Medium
D,Control,-0.180959766,0.411332562,Normal,n,Not_severe,No,0,1.660391098,Other,2.82672252,0.679696254,Medium
D,Control,-0.160586765,0.441798867,Normal,n,Not_severe,No,0,1.660391098,Other,2.610660163,0.679696254,Medium
D,Control,-0.140213764,0.472265171,Normal,n,Not_severe,No,0,1.683269844,Other,2.374748346,0.702574999,Medium
D,Control,-0.119840762,0.502731475,Normal,n,Not_severe,No,0,1.683269844,Other,2.847572659,0.702574999,Medium
D,Control,-0.099467761,0.53319778,Normal,n,Not_severe,No,0,1.683269844,Other,3.238297068,0.597839648,Medium
D,Control,-0.07909476,0.563664084,Normal,n,Not_severe,No,0,1.683269844,Other,2.434568904,0.630024332,Medium
D,Control,-0.058721759,-1.233847871,Normal,n,Not_severe,No,0,1.660391098,Other,3.072984745,0.607145586,Medium
D,Control,-0.038348758,-1.203381566,Normal,n,Not_severe,No,0,1.660391098,Other,2.971739591,0.607145586,Medium
D,Control,-0.017975757,-1.172915262,Normal,n,Not_severe,No,0,1.660391098,Other,3.12904506,0.54499768,Medium
D,Control,0.002397245,-1.142448958,Normal,n,Not_severe,No,2,1.660391098,Other,2.90579588,0.679696254,Medium
D,Control,0.022770246,-1.111982653,Normal,n,Not_severe,No,0,1.660391098,Other,3.478133428,0.641907693,Medium
D,Control,0.043143247,-1.233847871,Normal,n,Not_severe,No,0,1.683269844,Other,2.859738566,0.664786438,Medium
D,Control,0.063516248,-1.203381566,Normal,n,Not_severe,No,0,1.683269844,Other,3.19893187,0.597839648,Medium
D,Control,0.083889249,-1.172915262,Normal,n,Not_severe,No,3,1.683269844,Other,2.922725458,0.567876425,Medium
D,Control,0.10426225,-1.142448958,Normal,n,Not_severe,No,0,1.683269844,Other,3.011993115,0.630024332,Medium
D,Control,0.124635252,-1.111982653,Normal,n,Not_severe,No,3,1.683269844,Other,3.117602692,0.597839648,Medium
D,Control,0.145008253,-1.081516349,Normal,n,Not_severe,No,0,1.683269844,Other,3.104828404,0.630024332,Medium
D,Control,0.165381254,-1.051050045,Normal,n,Not_severe,No,0,1.683269844,Other,2.90579588,0.630024332,Medium
D,Control,0.185754255,-1.02058374,Normal,n,Not_severe,No,2,1.683269844,Other,2.357934847,0.630024332,Medium
D,Control,0.206127256,-0.990117436,Normal,n,Not_severe,No,0,1.484299839,Other,2.495544338,1.067876425,Short
D,Control,0.226500257,-0.959651132,Normal,n,Not_severe,No,0,1.484299839,Other,1.973127854,1.067876425,Short
D,Control,0.26724626,-0.898718523,Normal,n,Not_severe,No,0,1.683269844,Other,3.160168293,0.630024332,Medium
D,Control,0.287619261,-0.868252219,Normal,n,Not_severe,No,0,1.683269844,Other,2.961421094,0.702574999,Medium
D,Control,0.307992262,-0.837785914,Normal,n,Not_severe,No,0,1.683269844,Other,2.873901598,0.743967684,Medium
D,Control,0.348738264,-0.776853306,Normal,n,Not_severe,No,0,1.683269844,Other,2.821513528,0.597839648,Medium
D,Control,0.369111266,-0.746387002,Normal,n,Not_severe,No,0,1.532754846,Other,2.937016107,1.116331431,Short
D,Control,0.389484267,-0.715920697,Normal,n,Not_severe,No,0,1.683269844,Other,3.267640982,0.597839648,Medium
D,Control,0.409857268,-0.685454393,Normal,n,Not_severe,No,0,1.683269844,Other,2.900367129,0.597839648,Medium
D,Control,0.430230269,-0.654988089,Normal,n,Not_severe,No,0,1.683269844,Other,2.5289167,0.630024332,Medium
D,Control,0.45060327,-0.624521784,Normal,n,Not_severe,No,0,1.683269844,Other,3.417803723,0.630024332,Medium
D,Control,0.470976271,-0.59405548,Normal,n,Not_severe,No,0,1.683269844,Other,2.715167358,0.702574999,Medium
D,Control,0.491349273,-1.233847871,Normal,n,Not_severe,No,0,1.890756518,Other,2.525044807,0.571243116,Long
D,Control,0.511722274,-1.203381566,Normal,n,Not_severe,No,0,1.532754846,Other,2.57863921,0.748354646,Short
D,Control,0.532095275,-1.172915262,Normal,n,Not_severe,No,0,1.798494304,Other,2.596597096,0.60391964,Long
D,Control,0.552468276,-1.142448958,Normal,n,Not_severe,No,0,1.890756518,Other,3.472756449,0.589726522,Long
D,Control,0.572841277,-1.233847871,Normal,n,Not_severe,No,0,1.798494304,Other,2.762678564,0.580438544,Long
D,Control,0.593214278,-1.203381566,Normal,n,Not_severe,No,0,1.532754846,Other,3.109240969,0.593452686,Short
D,Control,0.613587279,-1.172915262,Normal,n,Not_severe,No,0,1.532754846,Other,2.675778342,0.894482682,Short
D,Control,0.633960281,-1.142448958,Normal,n,Not_severe,No,0,1.532754846,Other,3.187802639,0.748354646,Short
D,Control,0.654333282,-1.111982653,Normal,n,Not_severe,No,0,1.532754846,Other,2.802089258,0.991392695,Short
D,Control,0.674706283,-1.081516349,Normal,n,Not_severe,No,1,1.74024152,Other,2.173186268,0.545666855,Medium
D,Control,0.695079284,-1.051050045,Normal,n,Not_severe,No,0,1.532754846,Other,3.121887985,0.639210177,Short
D,Control,0.715452285,-1.02058374,Normal,n,Not_severe,No,0,1.798494304,Other,2.301029996,0.53697285,Long
D,Control,0.735825286,-0.990117436,Normal,n,Not_severe,No,0,1.532754846,Other,3.288249226,0.815301436,Short
D,Control,0.756198288,-0.959651132,Normal,n,Not_severe,No,0,1.890756518,Other,2.868644438,0.53648101,Long
D,Control,0.776571289,-0.929184827,Normal,n,Not_severe,No,0,1.890756518,Other,3.109915863,0.520090594,Long
D,Control,0.79694429,-0.898718523,Normal,n,Not_severe,No,0,1.683269844,Other,2.831869774,0.539847701,Medium
D,Control,0.817317291,-0.868252219,Normal,n,Not_severe,No,0,1.683269844,Other,2.925312091,0.630024332,Medium
D,Control,0.837690292,-0.837785914,Normal,n,Not_severe,No,0,1.683269844,Other,2.255272505,0.630024332,Medium
D,Control,0.858063293,-0.80731961,Normal,n,Not_severe,No,0,1.634814837,Other,2.88422877,0.695512678,Medium
D,Control,0.878436295,-0.776853306,Normal,n,Not_severe,No,0,1.890756518,Other,3.220631019,0.553514349,Long
D,Control,0.898809296,-0.746387002,Normal,n,Not_severe,No,0,1.890756518,Other,2.870403905,0.571243116,Long
D,Control,0.919182297,-0.715920697,Normal,n,Not_severe,No,1,1.890756518,Other,3.214048679,0.571243116,Long
D,Control,0.939555298,-0.685454393,Normal,n,Not_severe,No,0,1.890756518,Other,3.033423755,0.553514349,Long
D,Control,0.959928299,-0.654988089,Normal,n,Not_severe,No,0,1.890756518,Other,3.20790353,0.553514349,Long
D,Control,0.9803013,-0.624521784,Normal,n,Not_severe,No,0,1.890756518,Other,3.043755127,0.571243116,Long
D,Control,1.000674302,-0.59405548,Normal,n,Not_severe,No,0,1.532754846,Other,2.267171728,0.894482682,Short
D,Control,1.021047303,-0.563589176,Normal,n,Not_severe,No,0,1.74024152,Other,3.207634367,0.596819378,Medium
D,Control,1.041420304,-0.533122871,Normal,n,Not_severe,No,0,1.890756518,Other,3.014100322,0.571243116,Long
D,Control,1.061793305,-0.502656567,Normal,n,Not_severe,No,0,1.890756518,Other,3.04453976,0.553514349,Long
D,Control,1.082166306,-0.472190263,Normal,n,Not_severe,No,0,1.890756518,Other,3.384353414,0.53648101,Long
D,Control,1.102539307,-0.441723958,Normal,n,Not_severe,No,0,1.890756518,Other,3.127428778,0.553514349,Long
D,Control,1.14328531,-0.38079135,Normal,n,Not_severe,No,0,1.890756518,Other,2.619093331,0.589726522,Long
D,Control,1.163658311,-0.350325045,Normal,n,Not_severe,No,0,1.74024152,Other,2.089905111,0.686996008,Medium
D,Control,1.204404313,-0.289392437,Normal,n,Not_severe,No,0,1.634814837,Other,2.660865478,0.996542673,Medium
D,Control,1.224777314,-0.258926132,Normal,n,Not_severe,No,0,1.634814837,Other,3.094471129,1.093452686,Medium
D,Control,1.245150316,-0.228459828,Normal,n,Not_severe,No,2,1.890756518,Other,3.163459552,0.589726522,Long
D,Control,1.265523317,-0.197993524,Normal,n,Not_severe,No,0,1.890756518,Other,3.304490528,0.53648101,Long
D,Control,1.285896318,-0.16752722,Normal,n,Not_severe,No,0,1.532754846,Other,2.271841607,0.991392695,Short
D,Control,1.306269319,-0.137060915,Normal,n,Not_severe,No,0,1.74024152,Other,3.12515583,0.545666855,Medium
D,Control,1.347015321,-0.076128307,Normal,n,Not_severe,No,0,1.532754846,Other,2.120573931,0.991392695,Short
D,Control,1.367388323,-0.045662002,Normal,n,Not_severe,No,0,1.74024152,Other,3.273232834,0.570490439,Medium
D,Control,1.387761324,-0.015195698,Normal,n,Not_severe,No,0,1.890756518,Other,2.916453949,0.53648101,Long
D,Control,1.408134325,0.015270606,Normal,n,Not_severe,No,0,1.890756518,Other,3.054613055,0.474333103,Long
E,Blinder,-1.545950844,-1.233847871,Strike,y,Not_severe,No,4,1.532754846,Shortest,2.227886705,0.51427144,Short
E,Blinder,-1.525577843,-1.203381566,Normal,n,Not_severe,No,2,1.532754846,Other,2.843232778,0.748354646,Short
E,Blinder,-1.505204841,-1.172915262,Normal,n,Not_severe,Yes,3,1.532754846,Other,2.190331698,0.815301436,Short
E,Blinder,-1.48483184,-1.142448958,Normal,n,Not_severe,No,4,1.532754846,Other,3.13481437,0.815301436,Short
E,Blinder,-1.464458839,-1.111982653,Normal,n,Not_severe,No,3,1.532754846,Shortest,2.1430148,0.639210177,Short
E,Blinder,-1.444085838,-1.081516349,Normal,n,Not_severe,No,2,1.532754846,Other,3.168497484,0.690362699,Short
E,Blinder,-1.423712837,-1.051050045,Normal,n,Not_severe,No,3,1.532754846,Other,3.269746373,0.748354646,Short
E,Blinder,-1.403339836,-1.02058374,Normal,n,Not_severe,No,3,1.532754846,Shortest,2.133538908,0.815301436,Short
E,Blinder,-1.382966834,-0.990117436,Normal,n,Not_severe,No,2,1.532754846,Other,2.064457989,0.748354646,Short
E,Blinder,-1.362593833,-0.959651132,Normal,n,Not_severe,No,2,1.532754846,Other,3.071513805,0.690362699,Short
E,Blinder,-1.342220832,-0.929184827,Strike,y,Not_severe,No,4,1.532754846,Shortest,2.11058971,0.815301436,Short
E,Blinder,-1.321847831,-0.898718523,Normal,n,Not_severe,No,4,1.532754846,Other,2.235528447,0.690362699,Short
E,Blinder,-1.30147483,-0.868252219,Normal,n,Not_severe,No,4,1.532754846,Other,3.069298012,0.815301436,Short
E,Blinder,-1.281101829,-0.837785914,Normal,n,Not_severe,No,4,1.532754846,Shortest,2.100370545,0.815301436,Short
E,Blinder,-1.260728827,-0.80731961,Normal,n,Not_severe,No,0,1.532754846,Other,2.037426498,0.748354646,Short
E,Blinder,-1.240355826,-0.776853306,Normal,n,Not_severe,No,2,1.532754846,Other,3.115277591,0.593452686,Short
E,Blinder,-1.219982825,-0.746387002,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.08278537,0.748354646,Short
E,Blinder,-1.199609824,-0.715920697,Normal,n,Not_severe,No,1,1.532754846,Other,2.170261715,0.690362699,Short
E,Blinder,-1.179236823,-0.685454393,Normal,n,Not_severe,No,0,1.532754846,Other,3.211387553,0.690362699,Short
E,Blinder,-1.158863822,-0.654988089,Normal,n,Not_severe,No,4,1.532754846,Shortest,2.385606274,0.748354646,Short
E,Blinder,-1.138490821,-0.624521784,Normal,n,Not_severe,No,3,1.532754846,Other,2.193124598,0.748354646,Short
E,Blinder,-1.118117819,-0.59405548,Normal,n,Not_severe,No,3,1.532754846,Other,3.009875634,0.639210177,Short
E,Blinder,-1.097744818,-0.563589176,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.178976947,0.639210177,Short
E,Blinder,-1.077371817,-0.533122871,Normal,n,Not_severe,No,0,1.532754846,Other,2.146128036,0.690362699,Short
E,Blinder,-1.056998816,-0.502656567,Normal,n,Not_severe,No,2,1.532754846,Other,3.171726454,0.748354646,Short
E,Blinder,-1.036625815,-0.472190263,Normal,n,Not_severe,No,4,1.532754846,Shortest,2.206825876,0.639210177,Short
E,Blinder,-1.016252814,-0.441723958,Normal,n,Not_severe,No,0,1.532754846,Other,1.986771734,0.894482682,Short
E,Blinder,-0.995879812,-0.411257654,Normal,n,Not_severe,No,1,1.532754846,Other,3.096214585,0.748354646,Short
E,Blinder,-0.975506811,-0.38079135,Normal,n,Not_severe,No,3,1.532754846,Shortest,2.053078443,0.815301436,Short
E,Blinder,-0.95513381,-0.350325045,Normal,n,Not_severe,No,0,1.532754846,Other,2.133538908,0.748354646,Short
E,Blinder,-0.934760809,-0.319858741,Normal,n,Not_severe,No,1,1.532754846,Other,3.054995862,0.593452686,Short
E,Blinder,-0.914387808,-0.289392437,Normal,n,Not_severe,No,3,1.532754846,Shortest,2.152288344,0.690362699,Short
E,Blinder,-0.894014807,-0.258926132,Normal,n,Not_severe,No,0,1.532754846,Other,2.045322979,0.748354646,Short
E,Blinder,-0.873641805,-0.228459828,Normal,n,Not_severe,No,1,1.532754846,Other,3.258637283,0.690362699,Short
E,Blinder,-0.853268804,-0.197993524,Strike,y,Not_severe,No,1,1.532754846,Shortest,2.187520721,0.815301436,Short
E,Blinder,-0.832895803,-0.16752722,Normal,n,Not_severe,No,0,1.532754846,Other,2.235528447,0.748354646,Short
E,Blinder,-0.812522802,-0.137060915,Normal,n,Not_severe,No,3,1.532754846,Other,2.95230801,0.690362699,Short
E,Blinder,-0.792149801,-0.106594611,Normal,n,Not_severe,No,3,1.532754846,Shortest,2.198657087,0.748354646,Short
E,Blinder,-0.7717768,-0.076128307,Normal,n,Not_severe,No,1,1.532754846,Other,2.11058971,0.815301436,Short
E,Blinder,-0.751403798,-0.045662002,Normal,n,Not_severe,No,3,1.532754846,Other,3.194514342,0.690362699,Short
E,Blinder,-0.731030797,-0.015195698,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.11058971,0.748354646,Short
E,Blinder,-0.710657796,0.015270606,Normal,n,Not_severe,No,3,1.532754846,Other,2.301029996,0.639210177,Short
E,Blinder,-0.690284795,0.045736911,Normal,n,Not_severe,No,1,1.532754846,Other,3.031408464,0.552060001,Short
E,Blinder,-0.669911794,0.076203215,Normal,n,Not_severe,No,4,1.532754846,Shortest,2.184691431,0.51427144,Short
E,Blinder,-0.649538793,0.106669519,Normal,n,Not_severe,No,0,1.532754846,Other,2.008600172,0.748354646,Short
E,Blinder,-0.629165791,0.137135824,Normal,n,Not_severe,No,1,1.532754846,Other,2.860338007,0.690362699,Short
E,Blinder,-0.60879279,0.167602128,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.187520721,0.815301436,Short
E,Blinder,-0.588419789,0.198068432,Normal,n,Not_severe,No,0,1.532754846,Other,2.240549248,0.748354646,Short
E,Blinder,-0.568046788,0.228534737,Spin,y,Not_severe,No,3,1.532754846,Other,3.508529719,0.639210177,Short
E,Blinder,-0.547673787,0.259001041,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.283301229,0.593452686,Short
E,Blinder,-0.527300786,0.289467345,Normal,n,Not_severe,No,0,1.532754846,Other,2.025305865,0.639210177,Short
E,Blinder,-0.506927784,0.319933649,Normal,n,Not_severe,No,1,1.532754846,Other,3.305995883,0.639210177,Short
E,Blinder,-0.486554783,0.350399954,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.017033339,0.815301436,Short
E,Blinder,-0.466181782,0.380866258,Normal,n,Not_severe,No,1,1.532754846,Other,3.01494035,0.815301436,Short
E,Blinder,-0.445808781,0.411332562,Normal,n,Not_severe,No,0,1.532754846,Other,3.224274014,0.639210177,Short
E,Blinder,-0.42543578,0.441798867,Normal,n,Not_severe,No,1,1.532754846,Shortest,2.728353782,0.552060001,Short
E,Blinder,-0.405062779,0.472265171,Normal,n,Not_severe,No,3,1.532754846,Other,2.276461804,0.690362699,Short
E,Blinder,-0.384689777,0.502731475,Normal,n,Not_severe,No,1,1.532754846,Other,3.255272505,0.593452686,Short
E,Blinder,-0.364316776,0.53319778,Normal,n,Not_severe,No,2,1.532754846,Shortest,2,0.690362699,Short
E,Blinder,-0.343943775,0.563664084,Normal,n,Not_severe,No,3,1.532754846,Other,2.28780173,0.815301436,Short
E,Blinder,-0.323570774,0.594130388,Normal,n,Not_severe,No,0,1.532754846,Other,3.507990725,0.815301436,Short
E,Blinder,-0.303197773,0.624596693,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.499687083,0.292422691,Short
E,Blinder,-0.282824772,0.655062997,Normal,n,Not_severe,No,3,1.785329835,Other,3.197556213,0.465816434,Long
E,Blinder,-0.262451771,0.685529301,Strike,y,Not_severe,No,4,1.532754846,Shortest,2.071882007,0.479509334,Short
E,Blinder,-0.242078769,0.715995606,Normal,n,Not_severe,No,0,1.532754846,Other,2.146128036,0.748354646,Short
E,Blinder,-0.221705768,0.74646191,Normal,n,Not_severe,No,2,1.532754846,Other,3.221414238,0.552060001,Short
E,Blinder,-0.201332767,0.776928214,Normal,n,Not_severe,No,1,1.532754846,Shortest,2.356025857,0.479509334,Short
E,Blinder,-0.180959766,0.807394519,Normal,n,Not_severe,No,0,1.532754846,Other,2.431363764,0.690362699,Short
E,Blinder,-0.160586765,0.837860823,Normal,n,Not_severe,No,1,1.532754846,Other,3.186956335,0.690362699,Short
E,Blinder,-0.140213764,0.868327127,Normal,n,Not_severe,No,2,1.532754846,Shortest,1.995635195,0.815301436,Short
E,Blinder,-0.119840762,0.898793431,Normal,n,Not_severe,No,0,1.532754846,Other,3.059563418,0.748354646,Short
E,Blinder,-0.099467761,0.929259736,Normal,n,Not_severe,No,1,1.532754846,Other,3.344785123,0.593452686,Short
E,Blinder,-0.07909476,0.95972604,Normal,n,Not_severe,No,4,1.532754846,Shortest,2.212187604,0.51427144,Short
E,Blinder,-0.058721759,0.990192344,Normal,n,Not_severe,No,0,1.532754846,Other,2.161368002,0.639210177,Short
E,Blinder,-0.038348758,1.020658649,Normal,n,Not_severe,No,3,1.532754846,Other,3.195622944,0.593452686,Short
E,Blinder,-0.017975757,1.051124953,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.068185862,0.748354646,Short
E,Blinder,0.002397245,1.081591257,Normal,n,Not_severe,No,0,1.532754846,Other,2.611723308,0.690362699,Short
E,Blinder,0.022770246,1.112057562,Normal,n,Not_severe,No,0,1.532754846,Other,3.037426498,0.593452686,Short
E,Blinder,0.043143247,1.142523866,Normal,n,Not_severe,No,4,1.532754846,Shortest,2.201397124,0.639210177,Short
E,Blinder,0.063516248,1.17299017,Normal,n,Not_severe,No,0,1.532754846,Other,2.250420002,0.748354646,Short
E,Blinder,0.083889249,1.203456475,Normal,n,Not_severe,No,0,1.532754846,Other,3.087071206,0.639210177,Short
E,Blinder,0.10426225,1.233922779,Strike,y,Not_severe,No,0,1.532754846,Shortest,2.056904851,0.690362699,Short
E,Blinder,0.124635252,1.264389083,Normal,n,Not_severe,No,0,1.532754846,Other,2.450249108,0.593452686,Short
E,Blinder,0.145008253,1.294855388,Normal,n,Not_severe,No,0,1.532754846,Other,3.463146137,0.639210177,Short
E,Blinder,0.165381254,1.325321692,Normal,n,Not_severe,No,4,1.532754846,Shortest,2.283301229,0.593452686,Short
E,Blinder,0.185754255,1.355787996,Normal,n,Not_severe,No,4,1.785329835,Other,3.29136885,0.54499768,Long
E,Blinder,0.206127256,1.386254301,Normal,n,Not_severe,No,3,1.532754846,Shortest,2.136720567,0.748354646,Short
E,Blinder,0.226500257,1.416720605,Normal,n,Not_severe,No,0,1.532754846,Other,2.155336037,0.690362699,Short
E,Blinder,0.246873259,1.447186909,Normal,n,Not_severe,No,2,1.532754846,Other,3.183269844,0.639210177,Short
E,Blinder,0.26724626,1.477653213,Normal,n,Not_severe,No,3,1.532754846,Shortest,2.181843588,0.639210177,Short
E,Blinder,0.287619261,1.508119518,Normal,n,Not_severe,No,2,1.532754846,Other,2.071882007,0.690362699,Short
E,Blinder,0.307992262,1.538585822,Normal,n,Not_severe,No,1,1.532754846,Other,3.006466042,0.593452686,Short
E,Blinder,0.328365263,1.569052126,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.008600172,0.815301436,Short
E,Blinder,0.348738264,1.599518431,Normal,n,Not_severe,No,4,1.532754846,Other,3.349471799,0.552060001,Short
E,Blinder,0.369111266,-1.233847871,Normal,n,Not_severe,No,2,1.532754846,Other,2.45484486,0.417361427,Short
E,Blinder,0.389484267,-1.203381566,Normal,n,Not_severe,No,4,1.74024152,Other,3.123524981,0.499909365,Medium
E,Blinder,0.409857268,-1.172915262,Normal,n,Not_severe,No,4,1.74024152,Other,2.617000341,0.522185759,Medium
E,Blinder,0.45060327,-1.111982653,Normal,n,Not_severe,No,3,1.532754846,Other,3.392872745,0.593452686,Short
E,Blinder,0.470976271,-1.081516349,Strike,y,Not_severe,No,4,1.683269844,Other,2.484299839,0.442937688,Medium
E,Blinder,0.491349273,-1.051050045,Normal,n,Not_severe,No,0,1.74024152,Other,2.92788341,0.545666855,Medium
E,Blinder,-1.545950844,-1.233847871,Normal,n,Not_severe,No,2,1.532754846,Shortest,3.152899596,0.748354646,Short
E,Blinder,-1.525577843,-1.203381566,Normal,n,Not_severe,No,4,1.484299839,Other,2.72916479,0.942937688,Short
E,Blinder,-1.505204841,-1.172915262,Normal,n,Not_severe,No,2,1.484299839,Other,2.149219113,0.942937688,Short
E,Blinder,-1.48483184,-1.142448958,Normal,n,Not_severe,No,0,1.532754846,Other,3.228913406,0.690362699,Short
E,Blinder,-1.464458839,-1.111982653,Strike,y,Not_severe,No,3,1.532754846,Shortest,3.016197354,0.815301436,Short
E,Blinder,-1.444085838,-1.081516349,Normal,n,Not_severe,No,1,1.484299839,Other,3.494293769,0.942937688,Short
E,Blinder,-1.423712837,-1.051050045,Normal,n,Not_severe,No,3,1.484299839,Other,3.655522596,0.846027675,Short
E,Blinder,-1.403339836,-1.02058374,Normal,n,Not_severe,No,2,1.484299839,Shortest,2.247973266,0.846027675,Short
E,Blinder,-1.382966834,-0.990117436,Normal,n,Not_severe,No,2,1.484299839,Other,2.220108088,0.846027675,Short
E,Blinder,-1.362593833,-0.959651132,Normal,n,Not_severe,No,2,1.532754846,Other,3.160768562,0.690362699,Short
E,Blinder,-1.342220832,-0.929184827,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.440909082,0.748354646,Short
E,Blinder,-1.321847831,-0.898718523,Normal,n,Not_severe,No,2,1.484299839,Other,2.290034611,0.846027675,Short
E,Blinder,-1.30147483,-0.868252219,Normal,n,Not_severe,No,1,1.484299839,Other,3.172894698,0.766846429,Short
E,Blinder,-1.281101829,-0.837785914,Normal,n,Not_severe,No,2,1.484299839,Shortest,2.017033339,0.846027675,Short
